1703 903
1 0.100974832014419 0
1 0.119898399780358 0
1 0.15807928107029 0
2 0.0990000000000002 -0.172357793666357
1 0.123045623880637 0
1 0.170027740060023 0
1 0.135461908498559 0
2 0.0990000000000002 -0.0327575020942689
1 0.126478549690956 0
1 0.143789968336076 0
2 0.0990000000000002 -0.218731064129673
1 0.134083567812842 0
1 0.110400064278103 0
2 0.0990000000000002 -0.138910802461322
1 0.108343312445924 0
1 0.117442545791894 0
1 0.109161057715017 0
1 0.108992671648017 0
2 0.0990000000000002 -0.140105935553038
2 0.0990000000000002 -0.0822307069828178
1 0.106673018872695 0
1 0.106673018872695 0
1 0.101136524236248 0
1 0.104210937572544 0
1 0.102517483611424 0
1 0.108197436017388 0
1 0.108094813017797 0
2 0.0990000000000002 -0.140105935553038
1 0.105780615579404 0
1 0.105780615579404 0
2 0.0990000000000002 -0.140105935553038
2 0.0990000000000002 -0.140105935553038
1 0.10694020975959 0
1 0.107211218826181 0
1 2.31610573123011 0
1 2.35096947558249 0
2 2.302 -0.0206827473393997
2 2.302 -0.0206827473393997
1 2.31748231885215 0
2 2.302 -0.0266364917390518
2 2.302 -0.262817501843682
1 2.31854485814873 0
1 2.35461647262055 0
2 2.302 -0.00273560688295658
1 2.32016303640814 0
1 2.39828564269193 0
2 2.302 -0.0914752095216508
2 2.302 -0.0994097564245764
1 2.30838601684887 0
1 2.31030161667512 0
2 2.302 -0.0283298540936919
1 2.36050844306358 0
1 2.36848794630298 0
1 2.32006599758088 0
1 2.31345334472418 0
1 2.34678996833608 0
2 2.302 -0.0459820975804036
2 2.302 -0.145702231464593
1 2.33806026490079 0
1 2.302 0
1 2.3067426219926 0
1 2.31177107554729 0
1 2.31000886836569 0
2 2.302 -0.0051067222623202
2 2.302 -0.030082629294387
1 2.30215467241645 0
1 2.31169424012504 0
1 2.31307109353596 0
1 2.30786677659777 0
1 2.30786677659777 0
1 2.30419109370975 0
2 2.302 -0.324297851623853
1 2.30262516042476 0
2 2.302 -0.240995005279271
1 2.30209426520622 0
1 2.31134208657327 0
2 2.302 -0.0734597686231081
2 2.302 -0.11026721740022
1 2.31035790617258 0
1 2.31096352752973 0
1 2.30240065282099 0
1 2.30215171519832 0
1 0.51970349900729 0
1 0.51970349900729 0
1 0.51970349900729 0
1 0.495730444119654 0
1 0.495730444119654 0
1 0.495730444119654 0
1 0.532273313164039 0
1 0.532273313164039 0
1 0.532273313164039 0
1 0.55501829166602 0
1 0.55501829166602 0
1 0.55501829166602 0
1 0.489444078714955 0
1 0.489444078714955 0
1 0.489444078714955 0
1 0.518793248734661 0
1 0.518793248734661 0
1 0.518793248734661 0
1 0.541214401249245 0
1 0.541214401249245 0
1 0.541214401249245 0
1 0.513422008089399 0
1 0.513422008089399 0
1 0.513422008089399 0
1 0.503518626853935 0
1 0.503518626853935 0
1 0.503518626853935 0
1 0.494135275034688 0
1 0.494135275034688 0
1 0.494135275034688 0
1 0.488989941028092 0
1 0.488989941028092 0
1 0.488989941028092 0
2 0.4819 -0.0578752285702203
1 0.4819 0
1 0.4819 0
1 0.486234877533352 0
1 0.486234877533352 0
1 0.486234877533352 0
1 0.487713610898089 0
1 0.487713610898089 0
1 0.487713610898089 0
1 0.484613843148728 0
1 0.484613843148728 0
1 0.484613843148728 0
1 0.486198940309383 0
1 0.486198940309383 0
1 0.486198940309383 0
1 1.65525 0
1 1.65525 0
2 1.65525 -0.447531402832295
2 1.65525 -0.447531402832295
1 1.65525 0
1 1.65525 0
1 1.65525 0
2 1.65525 -0.22301549389272
1 1.65525 0
2 1.65525 -0.220279887009764
1 1.65525 0
1 1.65525 0
2 1.65525 -0.376738940650044
1 1.65525 0
1 1.65525 0
2 1.65525 -0.561495892060769
1 1.65525 0
1 1.65525 0
1 1.65525 0
1 1.65525 0
2 1.65525 -0.184001171850977
1 1.65558327963928 0
1 1.65558327963928 0
1 1.65558327963928 0
1 1.65525 0
1 1.65525 0
2 1.65525 -0.197751990875076
1 1.65525 0
1 1.65525 0
2 1.65525 -0.463107427909375
1 1.65727376987839 0
1 1.65727376987839 0
1 1.65727376987839 0
1 1.66637385137753 0
1 1.66637385137753 0
1 1.66637385137754 0
1 1.65525 0
2 1.65525 -0.143916298547842
1 1.65525 0
1 1.65800895108773 0
1 1.65800895108773 0
1 1.65800895108773 0
1 1.65967396528462 0
1 1.65967396528462 0
1 1.65967396528462 0
1 1.65899639323604 0
1 1.65899639323604 0
1 1.65899639323604 0
1 -1.81236790592713 0
1 -1.81236790592713 0
1 -1.81236790592713 0
1 -1.82709058550058 0
1 -1.82709058550058 0
1 -1.82709058550058 0
1 -1.80401789839043 0
1 -1.80401789839043 0
1 -1.80401789839043 0
2 -1.831 -0.518409285349671
1 -1.831 0
1 -1.831 0
2 -1.831 -0.00316422125123549
1 -1.831 0
1 -1.831 0
1 -1.81256754063178 0
1 -1.81256754063178 0
1 -1.81256754063178 0
1 -1.831 0
1 -1.831 0
2 -1.831 -0.252250958267851
1 -1.81157064712906 0
1 -1.81157064712906 0
1 -1.81157064712906 0
1 -1.81828240530546 0
1 -1.81828240530546 0
1 -1.81828240530546 0
1 -1.82902430800183 0
1 -1.82902430800183 0
1 -1.82902430800183 0
1 -1.82742255347522 0
1 -1.82742255347522 0
1 -1.82742255347522 0
1 -1.82933830872521 0
1 -1.82933830872521 0
1 -1.82933830872521 0
1 -1.831 0
1 -1.831 0
2 -1.831 -0.294877149548026
1 -1.82797597189219 0
1 -1.82797597189219 0
1 -1.82797597189219 0
1 -1.82915712767648 0
1 -1.82915712767648 0
1 -1.82915712767648 0
1 -1.82846159247856 0
1 -1.82846159247856 0
1 -1.82846159247856 0
1 -0.526684654286517 0
1 -0.580504891745872 0
1 -0.624230839989424 0
1 -0.624247713215123 0
1 -0.604724060074851 0
1 -0.596634761741018 0
1 -0.493716831919511 0
1 -0.654364334561176 0
1 -0.517994837096916 0
1 -0.688107841054966 0
1 -0.501432638759875 0
1 -0.510124820802834 0
1 -0.623695065220637 0
1 -0.614195902894496 0
1 -0.615082859455212 0
1 -0.655604368425745 0
1 -0.527265596712715 0
1 -0.555180603971269 0
1 -0.52406313956022 0
1 -0.532002829368229 0
1 -0.679083056598142 0
1 -0.560445187764203 0
1 -0.638348868529032 0
1 -0.537736673817812 0
1 -0.578180845352756 0
1 -0.564090381369314 0
1 -0.648012162491744 0
1 -0.63526466315772 0
1 -0.601611349876901 0
1 -0.601934232917118 0
1 -0.605316867886381 0
1 -0.605316867886381 0
1 -0.628108485425221 0
1 -0.634432722866344 0
1 -0.605187911256017 0
1 -0.605187911256017 0
1 -0.619272699314654 0
1 -0.623212910906228 0
1 -0.619272699314654 0
1 -0.607314873199224 0
1 -0.607314873199224 0
1 -0.627219795961054 0
1 -0.612017336270079 0
1 -0.612017336270079 0
1 -0.625274232429907 0
1 -0.626789593129068 0
1 -0.609110476225454 0
1 -0.609110476225454 0
1 -0.242856062703943 0
1 -0.270350030163456 0
1 -0.292687348891424 0
1 -0.311600961979085 0
1 -0.301627340355159 0
1 -0.297494937458783 0
1 -0.217104498013033 0
1 -0.299170973721497 0
1 -0.22950687146658 0
1 -0.318494085340536 0
1 -0.223131408033971 0
1 -0.227571792943491 0
1 -0.316064786434515 0
1 -0.311212157159425 0
1 -0.311665257256517 0
1 -0.308871464910294 0
1 -0.243309843857681 0
1 -0.257570173009487 0
1 -0.240808365852423 0
1 -0.244864341513713 0
2 -0.32 -0.22130380673455
1 -0.2630895305976 0
1 -0.302886479942947 0
1 -0.251488928798556 0
1 -0.279272215554268 0
1 -0.272074128430576 0
1 -0.314945413067084 0
1 -0.318573942658618 0
1 -0.301382210627588 0
1 -0.301547154823675 0
1 -0.304276635551145 0
1 -0.304276635551145 0
1 -0.315919690664675 0
1 -0.319115563181016 0
1 -0.304175905967851 0
1 -0.304175905967851 0
1 -0.315177704230776 0
1 -0.317190553939292 0
1 -0.315177704230776 0
1 -0.305837301660471 0
1 -0.305837301660471 0
1 -0.316005694156159 0
1 -0.309510452426319 0
1 -0.309510452426319 0
1 -0.31628271298923 0
1 -0.316271212639977 0
1 -0.307239868896317 0
1 -0.307239868896317 0
2 0.77 -0.32166857858118
1 0.836452600886698 0
1 0.890441641518776 0
1 0.804094097875324 0
1 0.77998796993487 0
2 0.77 -0.704215102712133
2 0.77 -0.685580755803099
1 0.968353721210419 0
1 0.799976392980386 0
1 1.00049048646297 0
2 0.77 -0.00436997904625652
1 0.780732358893279 0
1 0.78172874874983 0
2 0.77 -0.701050881460897
1 0.771095137686407 0
1 0.928461678683149 0
2 0.77 -0.519458151301408
1 0.804467050382356 0
2 0.77 -0.0525850027997006
1 0.779803246192926 0
1 0.961405262457079 0
1 0.798038520178384 0
1 0.894227285777562 0
2 0.77 -0.685580755803099
1 0.787397693202436 0
2 0.77 -0.673802326963427
1 0.873619398387853 0
1 0.811552217186968 0
2 0.77 -0.54735769239045
1 0.770398668211392 0
2 0.77 -0.30819946421459
2 0.77 -0.267441382036348
1 0.798141129347759 0
1 0.806108978437997 0
2 0.77 -0.359893823841812
2 0.77 -0.215747022409126
2 0.77 -0.0374167996462116
1 0.774865034430622 0
2 0.77 -0.371921153517895
2 0.77 -0.216843347237656
2 0.77 -0.358797499013281
1 0.79457688688147 0
2 0.77 -0.149967166938119
2 0.77 -0.425673679312819
1 0.786368475337382 0
1 0.791828653218268 0
2 0.77 -0.123294580603662
2 0.77 -0.452346265647275
1 -1.14447012734909 -0
1 -1.25062444186458 -0
1 -1.33686891571774 -0
1 -1.26067238401628 -0
1 -1.22216419241811 -0
1 -1.20620896887998 -0
1 -1.11537231413902 -0
1 -1.43223129370838 -0
1 -1.16325792592878 -0
1 -1.4903780472356 -0
1 -1.12218238195929 -0
1 -1.13932672523929 -0
1 -1.24044467252468 -0
1 -1.22170865215754 -0
1 -1.22345807338184 -0
1 -1.39811654643327 -0
1 -1.14498287441546 -0
1 -1.20004206032977 -0
1 -1.14215634559596 -0
1 -1.15781648328434 -0
1 -1.44791555079896 -0
1 -1.19901474663953 -0
1 -1.35267092171809 -0
1 -1.15422477830345 -0
1 -1.20527673305842 -0
1 -1.17748489088201 -0
1 -1.34301108638976 -0
1 -1.27697871168993 -0
1 -1.21060136794078 -0
1 -1.21123821811872 -0
1 -1.21387190457756 -0
1 -1.21387190457756 -0
1 -1.25882578532478 -0
1 -1.27144016002148 -0
1 -1.21375808583938 -0
1 -1.21375808583938 -0
1 -1.22618949630596 -0
1 -1.23396111680216 -0
1 -1.22618949630596 -0
1 -1.21563536910788 -0
1 -1.21563536910788 -0
1 -1.25489557179393 -0
1 -1.21978582195064 -0
1 -1.21978582195064 -0
1 -1.24593354613176 -0
1 -1.25209024390762 -0
1 -1.2172201908433 -0
1 -1.2172201908433 -0
1 1.14447012734909 -0
1 1.25062444186458 -0
1 1.33686891571774 -0
1 1.26067238401628 -0
1 1.22216419241811 -0
1 1.20620896887998 -0
1 1.11537231413902 -0
1 1.43223129370838 -0
1 1.16325792592878 -0
1 1.4903780472356 -0
1 1.12218238195929 -0
1 1.13932672523929 -0
1 1.24044467252468 -0
1 1.22170865215754 -0
1 1.22345807338184 -0
1 1.39811654643327 -0
1 1.14498287441546 -0
1 1.20004206032977 -0
1 1.14215634559596 -0
1 1.15781648328434 -0
1 1.44791555079896 -0
1 1.19901474663953 -0
1 1.35267092171809 -0
1 1.15422477830345 -0
1 1.20527673305842 -0
1 1.17748489088201 -0
1 1.34301108638976 -0
1 1.27697871168993 -0
1 1.21060136794078 -0
1 1.21123821811872 -0
1 1.21387190457756 -0
1 1.21387190457756 -0
1 1.25882578532478 -0
1 1.27144016002148 -0
1 1.21375808583938 -0
1 1.21375808583938 -0
1 1.22618949630596 -0
1 1.23396111680216 -0
1 1.22618949630596 -0
1 1.21563536910788 -0
1 1.21563536910788 -0
1 1.25489557179393 -0
1 1.21978582195064 -0
1 1.21978582195064 -0
1 1.24593354613176 -0
1 1.25209024390762 -0
1 1.2172201908433 -0
1 1.2172201908433 -0
1 0.467 -0
1 0.467 -0
1 0.467 -0
2 0.467 -0.685580755803099
1 -0.298699485921081 0
1 -0.735077207605273 0
1 -0.314562613447924 0
1 -0.24605472740511 0
1 1.7470534673025 0
1 2.47656527443592 0
1 1.77357255444617 0
1 1.65904491184082 0
1 2.1099578373406 0
1 3.04629149181529 0
1 2.14399527653727 0
1 1.99699822304143 0
1 8.44514916897903 0
1 12.9919545693088 0
1 8.61043385314393 0
1 7.8966210007773 0
1 2.97066909560896 0
2 2.93023956 -0.466165749741329
1 2.93468899515485 0
2 2.93023956 -0.22301549389272
1 0.952325303125211 0
1 0.852286323472699 0
1 0.889843223872419 0
1 0.932380315537514 0
1 2.29790175797415 0
1 2.32731829851656 0
1 2.30989559530374 0
1 2.34466691563332 0
1 1.1373523763641 0
1 1.09302750172152 0
1 1.15645017590593 0
1 1.09542367965767 0
1 -0.219323266333183 0
1 -0.17878391463097 0
1 -0.257417191858058 0
1 -0.195876986787188 0
2 1.77872 -0.0186343469090332
1 1.80153770934482 0
1 1.81953649720442 0
1 1.83962344161755 0
2 2.53432 -0.447531402832295
1 2.56632327490933 0
2 2.53432 -0.22301549389272
1 2.59509737604991 0
1 2.65359206976881 0
1 1.9021394193138 0
1 1.72745381809697 0
1 1.43223129370838 0
1 1.12218238195929 0
1 1.69028584088539 0
1 1.1109512782239 0
1 0.92753451240263 0
1 1.20620896887998 0
1 1.11537231413902 0
1 1.22170865215754 0
1 1.14498287441546 0
1 1.59491249758758 0
1 1.25062444186458 0
1 1.22216419241811 0
1 1.01640046263474 0
1 0.853632080070725 0
1 1.0415848498167 0
1 0.898779280374724 0
1 1.14447012734909 0
1 1.15422477830345 0
1 1.17748489088201 0
1 1.21060136794078 0
1 1.59640414270426 0
1 1.15781648328434 0
1 1.35267092171809 0
1 1.72530378244575 0
1 1.17550281552136 0
1 0.871891304210053 0
1 1.33686891571774 0
1 1.26067238401628 0
1 1.24044467252468 0
1 1.21123821811872 0
1 1.23396111680216 0
1 1.13932672523929 0
1 1.14215634559596 0
1 1.21387190457756 0
1 1.21375808583938 0
1 1.5740722459274 0
1 1.16325792592878 0
1 1.4903780472356 0
1 1.20004206032977 0
1 1.21387190457756 0
1 1.21563536910788 0
1 1.22345807338184 0
1 1.39811654643327 0
1 1.22618949630596 0
1 1.21563536910788 0
1 1.21978582195064 0
1 1.44791555079896 0
1 1.19901474663953 0
1 1.20527673305842 0
1 1.21375808583938 0
1 1.2172201908433 0
1 1.34301108638976 0
1 1.27697871168993 0
1 1.22618949630596 0
1 1.21978582195064 0
1 1.2172201908433 0
1 1.25882578532478 0
1 1.27144016002148 0
1 1.25489557179393 0
1 1.24593354613176 0
1 1.25209024390762 0
1 1.33686891571774 0
1 1.14447012734909 0
1 1.25062444186458 0
1 1.20620896887998 0
1 1.26067238401628 0
1 1.22216419241811 0
1 1.16325792592878 0
1 1.11537231413902 0
1 1.43223129370838 0
1 1.13932672523929 0
1 1.4903780472356 0
1 1.12218238195929 0
1 1.22345807338184 0
1 1.24044467252468 0
1 1.22170865215754 0
1 1.20004206032977 0
1 1.39811654643327 0
1 1.14498287441546 0
1 1.44791555079896 0
1 1.14215634559596 0
1 1.15781648328434 0
1 1.15422477830345 0
1 1.19901474663953 0
1 1.35267092171809 0
1 1.34301108638976 0
1 1.20527673305842 0
1 1.17748489088201 0
1 1.21123821811872 0
1 1.27697871168993 0
1 1.21060136794078 0
1 1.25882578532478 0
1 1.21387190457756 0
1 1.21387190457756 0
1 1.21375808583938 0
1 1.27144016002148 0
1 1.21375808583938 0
1 1.22618949630596 0
1 1.22618949630596 0
1 1.23396111680216 0
1 1.25489557179393 0
1 1.21563536910788 0
1 1.21563536910788 0
1 1.24593354613176 0
1 1.21978582195064 0
1 1.21978582195064 0
1 1.2172201908433 0
1 1.25209024390762 0
1 1.2172201908433 0
1 1.01640046263474 0
1 1.59640414270426 0
1 1.17550281552136 0
1 0.871891304210053 0
1 1.9021394193138 0
1 0.853632080070725 0
1 1.1109512782239 0
1 1.59491249758758 0
1 1.0415848498167 0
1 0.898779280374724 0
1 1.72745381809697 0
1 0.92753451240263 0
1 1.14447012734909 0
1 1.25062444186458 0
1 1.33686891571774 0
1 1.26067238401628 0
1 1.22216419241811 0
1 1.20620896887998 0
1 1.11537231413902 0
1 1.43223129370838 0
1 1.16325792592878 0
1 1.4903780472356 0
1 1.12218238195929 0
1 1.13932672523929 0
1 1.24044467252468 0
1 1.22170865215754 0
1 1.22345807338184 0
1 1.39811654643327 0
1 1.14498287441546 0
1 1.20004206032977 0
1 1.14215634559596 0
1 1.15781648328434 0
1 1.44791555079896 0
1 1.19901474663953 0
1 1.35267092171809 0
1 1.15422477830345 0
1 1.20527673305842 0
1 1.17748489088201 0
1 1.34301108638976 0
1 1.27697871168993 0
1 1.21060136794078 0
1 1.21123821811872 0
1 1.21387190457756 0
1 1.21387190457756 0
1 1.25882578532478 0
1 1.27144016002148 0
1 1.21375808583938 0
1 1.21375808583938 0
1 1.22618949630596 0
1 1.23396111680216 0
1 1.22618949630596 0
1 1.21563536910788 0
1 1.21563536910788 0
1 1.25489557179393 0
1 1.21978582195064 0
1 1.21978582195064 0
1 1.24593354613176 0
1 1.25209024390762 0
1 1.2172201908433 0
1 1.2172201908433 0
1 1.59640414270426 0
1 1.17550281552136 0
1 1.01640046263474 0
1 1.9021394193138 0
1 0.853632080070725 0
1 0.871891304210052 0
1 1.59491249758758 0
1 1.0415848498167 0
1 1.1109512782239 0
1 1.72745381809697 0
1 0.92753451240263 0
1 0.898779280374724 0
1 0.359171844733392 0
1 0.859991055408086 0
1 0.984312479137237 0
1 0.982793975065712 0
1 1 0
1 0.904815608109175 0
1 0.967210232128695 0
1 1 0
1 0.999503344540467 0
1 0.99920065754309 0
1 1 0
1 0.999200657543092 0
1 0.942077283894796 0
1 2.83234925752267 0
1 2.12680789578292 0
1 2.03058682001113 0
1 1.48268838425174 0
1 1.1305930432347 0
1 1.72103121814883 0
1 1.17570797875221 0
1 0.92753451240263 0
1 1.20972007164043 0
1 1.11834980559877 0
1 1.22468614361729 0
1 1.14796036587521 0
1 1.59976552910138 0
1 1.25853059733684 0
1 1.23117548390477 0
1 1.01820900566173 0
1 0.853632080070725 0
1 1.04182972733589 0
1 0.898779280374724 0
1 1.14447012734909 0
1 1.15422477830345 0
1 1.17748489088201 0
1 1.21060136794078 0
1 1.59640414270426 0
1 1.15781648328434 0
1 1.38709401586138 0
1 1.72530378244575 0
1 1.24001052722261 0
1 0.877908067255445 0
1 1.34343922761587 0
1 1.26689588195825 0
1 1.24936651719979 0
1 1.21746171606069 0
1 1.24217501795177 0
1 1.13932672523929 0
1 1.14215634559596 0
1 1.21387190457756 0
1 1.21375808583938 0
1 1.5740722459274 0
1 1.16361699352078 0
1 1.49047231244182 0
1 1.20004206032977 0
1 1.21396616978378 0
1 1.21563536910788 0
1 1.22403597495461 0
1 1.39811654643327 0
1 1.22618949630596 0
1 1.2157870843062 0
1 1.21993753714896 0
1 1.44791555079896 0
1 1.19901474663953 0
1 1.20527673305842 0
1 1.21375808583938 0
1 1.2172201908433 0
1 1.34301108638976 0
1 1.27697871168993 0
1 1.22691911307706 0
1 1.21993753714896 0
1 1.2172201908433 0
1 1.27515636539542 0
1 1.27554951860811 0
1 1.27046805754672 0
1 1.25941725318329 0
1 1.26645803086783 0
1 1.34343922761587 0
1 1.14447012734909 0
1 1.25853059733684 0
1 1.20972007164043 0
1 1.26689588195825 0
1 1.23117548390477 0
1 1.16361699352078 0
1 1.11834980559877 0
1 1.48268838425174 0
1 1.13932672523929 0
1 1.49047231244182 0
1 1.1305930432347 0
1 1.22403597495461 0
1 1.24936651719979 0
1 1.22468614361729 0
1 1.20004206032977 0
1 1.39811654643327 0
1 1.14796036587521 0
1 1.44791555079896 0
1 1.14215634559596 0
1 1.15781648328434 0
1 1.15422477830345 0
1 1.19901474663953 0
1 1.38709401586138 0
1 1.34301108638976 0
1 1.20527673305842 0
1 1.17748489088201 0
1 1.21746171606069 0
1 1.27697871168993 0
1 1.21060136794078 0
1 1.27515636539542 0
1 1.21396616978378 0
1 1.21387190457756 0
1 1.21375808583938 0
1 1.27554951860811 0
1 1.21375808583938 0
1 1.22618949630596 0
1 1.22691911307706 0
1 1.24217501795177 0
1 1.27046805754672 0
1 1.2157870843062 0
1 1.21563536910788 0
1 1.25941725318329 0
1 1.21993753714896 0
1 1.21993753714896 0
1 1.2172201908433 0
1 1.26645803086783 0
1 1.2172201908433 0
1 1.01820900566173 0
1 1.59640414270426 0
1 1.24001052722261 0
1 0.877908067255445 0
1 2.12680789578292 0
1 0.853632080070725 0
1 1.17570797875221 0
1 1.59976552910138 0
1 1.04182972733589 0
1 0.898779280374724 0
1 2.03058682001113 0
1 0.92753451240263 0
1 1.14447012734909 0
1 1.25853059733684 0
1 1.34343922761587 0
1 1.26689588195825 0
1 1.23117548390477 0
1 1.20972007164043 0
1 1.11834980559877 0
1 1.48268838425174 0
1 1.16361699352078 0
1 1.49047231244182 0
1 1.1305930432347 0
1 1.13932672523929 0
1 1.24936651719979 0
1 1.22468614361729 0
1 1.22403597495461 0
1 1.39811654643327 0
1 1.14796036587521 0
1 1.20004206032977 0
1 1.14215634559596 0
1 1.15781648328434 0
1 1.44791555079896 0
1 1.19901474663953 0
1 1.38709401586138 0
1 1.15422477830345 0
1 1.20527673305842 0
1 1.17748489088201 0
1 1.34301108638976 0
1 1.27697871168993 0
1 1.21060136794078 0
1 1.21746171606069 0
1 1.21396616978378 0
1 1.21387190457756 0
1 1.27515636539542 0
1 1.27554951860811 0
1 1.21375808583938 0
1 1.21375808583938 0
1 1.22691911307706 0
1 1.24217501795177 0
1 1.22618949630596 0
1 1.2157870843062 0
1 1.21563536910788 0
1 1.27046805754672 0
1 1.21993753714896 0
1 1.21993753714896 0
1 1.25941725318329 0
1 1.26645803086783 0
1 1.2172201908433 0
1 1.2172201908433 0
1 1.59640414270426 0
1 1.24001052722261 0
1 1.01820900566173 0
1 2.12680789578292 0
1 0.853632080070725 0
1 0.877908067255445 0
1 1.59976552910138 0
1 1.04182972733589 0
1 1.17570797875221 0
1 2.03058682001113 0
1 0.92753451240263 0
1 0.898779280374724 0
1 2.33323064073864 0
1 2.0728046511878 0
1 2.00815751084864 0
1 2.00894713296583 0
1 2 0
1 2.04949588378323 0
1 2.01705067929308 0
1 2 0
1 2.00025826083896 0
1 2.00041565807759 0
1 2 0
1 2.00041565807759 0
1 2.03011981237471 0
1 2 0
1 2 0
1 2.06285835849926 0
1 2.06285835849926 0
1 2.18714164150074 0
1 2.18714164150074 0
1 2.04684650257882 0
1 2.04684650257882 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2.24940122897465 0
1 2.24940122897465 0
1 2 0
1 2 0
1 2.42633453357974 0
1 2.42633453357974 0
1 2.01656550424961 0
1 2.01656550424961 0
1 2.01278472855922 0
1 2.01278472855922 0
1 2 0
1 2 0
1 2.01156287358589 0
1 2.01156287358589 0
1 2 0
1 2 0
1 2.03283344609849 0
1 2.03283344609849 0
1 2.34397350250911 0
1 2.34397350250911 0
1 2 0
1 2 0
1 2.16093341464092 0
1 2.16093341464092 0
1 2 0
1 2 0
1 2.00788294663398 0
1 2.00788294663398 0
1 2.00149292905424 0
1 2.00149292905424 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2 0
1 2.61053236070731 0
1 2.61053236070731 0
1 2 0
2 2 -0.410421195285427
1 2.54173338450523 0
1 2.54173338450523 0
1 1.11245230430014 0
1 1.02456872144677 0
1 1.00275284076593 0
1 1.00301930733818 0
1 1 0
1 1.01670292435431 0
1 1.00575393718939 0
1 1 0
1 1.00008715292924 0
1 1.00014026833944 0
1 1 0
1 1.00014026833944 0
1 1.01016425830205 0
1 0.590370831341615 0
1 0.547452891724581 0
1 0.569268880186383 0
1 0.610294500844387 0
1 0.544018744474269 0
1 0.601548827588701 0
1 0.606295726089461 0
1 0.564317793071278 0
1 0.584180056740395 0
1 0.557225644159632 0
1 0.54497694089012 0
1 0.557363678110451 0
1 0.544747455824292 0
1 0.544573656419892 0
1 0.543912536443258 0
1 0.544937972004421 0
1 1.36006863184776 0
1 0.646714767270568 0
1 0.486070150004785 0
1 0.605855972038387 0
1 0.412174957284533 0
1 0.0535617002794705 0
1 0.014913185481132 0
1 0.0717769313489729 0
1 0.067513828893485 0
1 0.00521038374937815 0
1 0.0532407206159225 0
1 0.0550101276569303 0
1 0.0474552887820385 0
1 0.0328944583078637 0
1 0.0121635436690733 0
1 0.0101161877344445 0
1 0.0101874382645482 0
1 0.00240537531246825 0
1 0.00901225893846927 0
1 0.0064140754588974 0
1 0.00802016053209678 0
1 0.467 -0
1 0.161745423566277 0
1 0.165469791086762 0
1 0.12442498316715 0
1 0.164022360766163 0
1 2.00894713296583 0
1 2.01705067929308 0
1 2 0
1 2.00894713296583 0
1 2.00815751084864 0
1 2.01705067929308 0
1 2.0728046511878 0
1 2.00025826083896 0
1 2.00815751084864 0
1 2.0728046511878 0
1 2 0
1 2.00025826083896 0
1 2.00815751084864 0
1 2.00041565807759 0
1 2.01705067929308 0
1 2.00815751084864 0
1 2.00025826083896 0
1 2.00041565807759 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2 0
1 2.00041565807759 0
1 2 0
1 2 0
1 2.01705067929308 0
1 2.00041565807759 0
1 2 0
1 2.03011981237471 0
1 2.00025826083896 0
1 2 0
1 2 0
1 2.03011981237471 0
1 2.01705067929308 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.00025826083896 0
1 2.03011981237471 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.03011981237471 0
1 2.00041565807759 0
1 2 0
1 2.00041565807759 0
1 2.03011981237471 0
1 2.33323064073864 0
1 2.04949588378323 0
1 2 0
1 2.0728046511878 0
1 2.04949588378323 0
1 2.00894713296583 0
1 2 0
1 2.00894713296583 0
1 2.04949588378323 0
1 2.33323064073864 0
1 2.00894713296583 0
1 2.0728046511878 0
1 2.00815751084864 0
1 2.0728046511878 0
1 2.00894713296583 0
1 2.33323064073864 0
1 2.01705067929308 0
1 2 0
1 2.00894713296583 0
1 2.00815751084864 0
1 2.01705067929308 0
1 2.00894713296583 0
1 2.00025826083896 0
1 2.00815751084864 0
1 2.0728046511878 0
1 2 0
1 2.00025826083896 0
1 2.0728046511878 0
1 2.00041565807759 0
1 2.01705067929308 0
1 2.00815751084864 0
1 2.00025826083896 0
1 2.00041565807759 0
1 2.00815751084864 0
1 2 0
1 2 0
1 2.04949588378323 0
1 2 0
1 2 0
1 2.04949588378323 0
1 2.00041565807759 0
1 2 0
1 2 0
1 2.01705067929308 0
1 2.00041565807759 0
1 2 0
1 2.03011981237471 0
1 2.00025826083896 0
1 2 0
1 2 0
1 2.03011981237471 0
1 2 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.01705067929308 0
1 2.03011981237471 0
1 2.00041565807759 0
1 2.00025826083896 0
1 2.03011981237471 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.00041565807759 0
1 2.03011981237471 0
1 2 0
1 2.04949588378323 0
1 2 0
1 2.07280465118779 0
1 2.33323064073864 0
1 2.00894713296583 0
1 2 0
1 2.04949588378323 0
1 2.04949588378323 0
1 2.33323064073864 0
1 2.00894713296583 0
1 2.0728046511878 0
1 2.00815751084864 0
1 2.00894713296583 0
1 2.00894713296583 0
1 2.33323064073864 0
1 2.07280465118779 0
1 2 0
1 2.00894713296583 0
1 2.01705067929308 0
1 2.01705067929308 0
1 2.00894713296583 0
1 2.00815751084864 0
1 2.00815751084864 0
